	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recall	nb_of_truth_probes_found	nb_of_truth_probes_in_total
9478	snippy_NC_013361.1	all	0	Not_App	Not_App	78	0.0	7.0	7.0	0.5279784261334002	362397.0	686386.0
9479	snippy_NC_013361.1	all	0	Not_App	Not_App	79	0.0	6.0	6.0	0.5279769692272278	362396.0	686386.0
9480	snippy_NC_013361.1	all	0	Not_App	Not_App	80	0.0	6.0	6.0	0.5279769692272278	362396.0	686386.0
9481	snippy_NC_013361.1	all	0	Not_App	Not_App	81	0.0	5.0	5.0	0.5279755123210556	362395.0	686386.0
9482	snippy_NC_013361.1	all	0	Not_App	Not_App	82	0.0	4.0	4.0	0.5279740554148832	362394.0	686386.0
9483	snippy_NC_013361.1	all	0	Not_App	Not_App	83	0.0	4.0	4.0	0.5279740554148832	362394.0	686386.0
9484	snippy_NC_013361.1	all	0	Not_App	Not_App	84	0.0	4.0	4.0	0.5279711416025386	362392.0	686386.0
9485	snippy_NC_013361.1	all	0	Not_App	Not_App	85	0.0	4.0	4.0	0.5279711416025386	362392.0	686386.0
9486	snippy_NC_013361.1	all	0	Not_App	Not_App	86	0.0	4.0	4.0	0.5279711416025386	362392.0	686386.0
9487	snippy_NC_013361.1	all	0	Not_App	Not_App	87	0.0	3.0	3.0	0.5279696846963662	362391.0	686386.0
9488	snippy_NC_013361.1	all	0	Not_App	Not_App	88	0.0	2.0	2.0	0.5279696846963662	362391.0	686386.0
9489	snippy_NC_013361.1	all	0	Not_App	Not_App	89	0.0	2.0	2.0	0.5279696846963662	362391.0	686386.0
9490	snippy_NC_013361.1	all	0	Not_App	Not_App	90	0.0	2.0	2.0	0.5279682277901938	362390.0	686386.0
9491	snippy_NC_013361.1	all	0	Not_App	Not_App	91	0.0	2.0	2.0	0.5279682277901938	362390.0	686386.0
9492	snippy_NC_013361.1	all	0	Not_App	Not_App	92	0.0	2.0	2.0	0.5279682277901938	362390.0	686386.0
9493	snippy_NC_013361.1	all	0	Not_App	Not_App	93	0.0	2.0	2.0	0.5279667708840216	362389.0	686386.0
9494	snippy_NC_013361.1	all	0	Not_App	Not_App	94	0.0	2.0	2.0	0.5279667708840216	362389.0	686386.0
9495	snippy_NC_013361.1	all	0	Not_App	Not_App	95	0.0	1.0	1.0	0.5279653139778492	362388.0	686386.0
9496	snippy_NC_013361.1	all	0	Not_App	Not_App	96	0.0	1.0	1.0	0.5279653139778492	362388.0	686386.0
9497	snippy_NC_013361.1	all	0	Not_App	Not_App	97	0.0	1.0	1.0	0.5279653139778492	362388.0	686386.0
9498	snippy_NC_013361.1	all	0	Not_App	Not_App	98	0.0	1.0	1.0	0.5279653139778492	362388.0	686386.0
9499	snippy_NC_013361.1	all	0	Not_App	Not_App	99	0.0	1.0	1.0	0.5279653139778492	362388.0	686386.0
9500	snippy_NC_013364.1	all	0	Not_App	Not_App	0	0.0013131153060063072	284002.58152173914	284376.0	0.8966354208856241	615438.0	686386.0
9501	snippy_NC_013364.1	all	0	Not_App	Not_App	1	0.0012225415962902053	281909.9315217391	282255.0	0.8927935593091934	612801.0	686386.0
9502	snippy_NC_013364.1	all	0	Not_App	Not_App	2	0.0011270603564862425	277904.4315217391	278218.0	0.8898957729324316	610812.0	686386.0
9503	snippy_NC_013364.1	all	0	Not_App	Not_App	3	0.0010533216434862602	272462.70652173914	272750.0	0.8867386572569953	608645.0	686386.0
9504	snippy_NC_013364.1	all	0	Not_App	Not_App	4	0.0009698349201068267	264221.5	264478.0	0.88327559128537	606268.0	686386.0
9505	snippy_NC_013364.1	all	0	Not_App	Not_App	5	0.0009077848470974148	253134.0	253364.0	0.8793317462768763	603561.0	686386.0
9506	snippy_NC_013364.1	all	0	Not_App	Not_App	6	0.0009021968701667935	240307.0	240524.0	0.874809509517968	600457.0	686386.0
9507	snippy_NC_013364.1	all	0	Not_App	Not_App	7	0.0008677649546295907	226823.0	227020.0	0.8691975069421579	596605.0	686386.0
9508	snippy_NC_013364.1	all	0	Not_App	Not_App	8	0.0008825301064172565	213968.0	214157.0	0.8623398495890068	591898.0	686386.0
9509	snippy_NC_013364.1	all	0	Not_App	Not_App	9	0.0008729032962019322	201450.0	201626.0	0.8536960252685807	585965.0	686386.0
9510	snippy_NC_013364.1	all	0	Not_App	Not_App	10	0.0008547961497008537	188188.0	188349.0	0.8437016489264059	579105.0	686386.0
9511	snippy_NC_013364.1	all	0	Not_App	Not_App	11	0.0008302870256120531	173290.0	173434.0	0.8318205790910653	570950.0	686386.0
9512	snippy_NC_013364.1	all	0	Not_App	Not_App	12	0.0008665177539859402	155661.0	155796.0	0.8178444781799162	561357.0	686386.0
9513	snippy_NC_013364.1	all	0	Not_App	Not_App	13	0.0008772059148741682	135539.0	135658.0	0.8020385031163223	550508.0	686386.0
9514	snippy_NC_013364.1	all	0	Not_App	Not_App	14	0.0008769698936235137	113929.0	114029.0	0.7853409014752631	539047.0	686386.0
9515	snippy_NC_013364.1	all	0	Not_App	Not_App	15	0.0008906057191909732	93112.0	93195.0	0.767716707508603	526950.0	686386.0
9516	snippy_NC_013364.1	all	0	Not_App	Not_App	16	0.0009411132024738088	74310.0	74380.0	0.7499657627049503	514766.0	686386.0
9517	snippy_NC_013364.1	all	0	Not_App	Not_App	17	0.0009436228253782988	58231.0	58286.0	0.7335274903625657	503483.0	686386.0
9518	snippy_NC_013364.1	all	0	Not_App	Not_App	18	0.0009796664779901931	45889.0	45934.0	0.7181716993062213	492943.0	686386.0
9519	snippy_NC_013364.1	all	0	Not_App	Not_App	19	0.0008262641842018414	36278.0	36308.0	0.7042451332049313	483384.0	686386.0
9520	snippy_NC_013364.1	all	0	Not_App	Not_App	20	0.0007653238711472499	28724.0	28746.0	0.6919357329549263	474935.0	686386.0
9521	snippy_NC_013364.1	all	0	Not_App	Not_App	21	0.0005222386630689968	22966.0	22978.0	0.6807685471440268	467270.0	686386.0
9522	snippy_NC_013364.1	all	0	Not_App	Not_App	22	0.0003258213412978828	18409.0	18415.0	0.6709635686042548	460540.0	686386.0
9523	snippy_NC_013364.1	all	0	Not_App	Not_App	23	0.00020240183510999987	14819.0	14822.0	0.6615796359482856	454099.0	686386.0
9524	snippy_NC_013364.1	all	0	Not_App	Not_App	24	0.0002531645569620045	11847.0	11850.0	0.6527682674180417	448051.0	686386.0
9525	snippy_NC_013364.1	all	0	Not_App	Not_App	25	0.0002110595187843068	9474.0	9476.0	0.6442599353716422	442211.0	686386.0
9526	snippy_NC_013364.1	all	0	Not_App	Not_App	26	0.0	7496.0	7496.0	0.6359774237819535	436526.0	686386.0
9527	snippy_NC_013364.1	all	0	Not_App	Not_App	27	0.0	5904.0	5904.0	0.6277852403749494	430903.0	686386.0
9528	snippy_NC_013364.1	all	0	Not_App	Not_App	28	0.0	4607.0	4607.0	0.6195712033753602	425265.0	686386.0
9529	snippy_NC_013364.1	all	0	Not_App	Not_App	29	0.0	3491.0	3491.0	0.6113105453782566	419595.0	686386.0
9530	snippy_NC_013364.1	all	0	Not_App	Not_App	30	0.0	2683.0	2683.0	0.60290419676392	413825.0	686386.0
9531	snippy_NC_013364.1	all	0	Not_App	Not_App	31	0.0	2087.0	2087.0	0.5946347973297824	408149.0	686386.0
9532	snippy_NC_013364.1	all	0	Not_App	Not_App	32	0.0	1612.0	1612.0	0.5863508288339214	402463.0	686386.0
9533	snippy_NC_013364.1	all	0	Not_App	Not_App	33	0.0	1234.0	1234.0	0.5781819559256745	396856.0	686386.0
9534	snippy_NC_013364.1	all	0	Not_App	Not_App	34	0.0	971.0	971.0	0.570680346044354	391707.0	686386.0
9535	snippy_NC_013364.1	all	0	Not_App	Not_App	35	0.0	760.0	760.0	0.5634424361802252	386739.0	686386.0
9536	snippy_NC_013364.1	all	0	Not_App	Not_App	36	0.0	598.0	598.0	0.5564361743974965	381930.0	686386.0
9537	snippy_NC_013364.1	all	0	Not_App	Not_App	37	0.0	466.0	466.0	0.5501015463602114	377582.0	686386.0
9538	snippy_NC_013364.1	all	0	Not_App	Not_App	38	0.0	394.0	394.0	0.5444910006905735	373731.0	686386.0
9539	snippy_NC_013364.1	all	0	Not_App	Not_App	39	0.0	327.0	327.0	0.5395506318602069	370340.0	686386.0
9540	snippy_NC_013364.1	all	0	Not_App	Not_App	40	0.0	257.0	257.0	0.5354246735801721	367508.0	686386.0
9541	snippy_NC_013364.1	all	0	Not_App	Not_App	41	0.0	214.0	214.0	0.5318465120209328	365052.0	686386.0
9542	snippy_NC_013364.1	all	0	Not_App	Not_App	42	0.0	180.0	180.0	0.5289123029898628	363038.0	686386.0
9543	snippy_NC_013364.1	all	0	Not_App	Not_App	43	0.0	145.0	145.0	0.5264836404005909	361371.0	686386.0
9544	snippy_NC_013364.1	all	0	Not_App	Not_App	44	0.0	113.0	113.0	0.5244090060111949	359947.0	686386.0
9545	snippy_NC_013364.1	all	0	Not_App	Not_App	45	0.0	97.0	97.0	0.5229520998388661	358947.0	686386.0
9546	snippy_NC_013364.1	all	0	Not_App	Not_App	46	0.0	87.0	87.0	0.5217049881553528	358091.0	686386.0
9547	snippy_NC_013364.1	all	0	Not_App	Not_App	47	0.0	78.0	78.0	0.5207827665482687	357458.0	686386.0
9548	snippy_NC_013364.1	all	0	Not_App	Not_App	48	0.0	70.0	70.0	0.5200543134621044	356958.0	686386.0
9549	snippy_NC_013364.1	all	0	Not_App	Not_App	49	0.0	62.0	62.0	0.519542939395617	356607.0	686386.0
9550	snippy_NC_013364.1	all	0	Not_App	Not_App	50	0.0	54.0	54.0	0.5191364625735373	356328.0	686386.0
9551	snippy_NC_013364.1	all	0	Not_App	Not_App	51	0.0	50.0	50.0	0.5188057448724187	356101.0	686386.0
9552	snippy_NC_013364.1	all	0	Not_App	Not_App	52	0.0	47.0	47.0	0.5185653553539845	355936.0	686386.0
9553	snippy_NC_013364.1	all	0	Not_App	Not_App	53	0.0	43.0	43.0	0.5183511901466522	355789.0	686386.0
9554	snippy_NC_013364.1	all	0	Not_App	Not_App	54	0.0	36.0	36.0	0.5181982149985577	355684.0	686386.0
9555	snippy_NC_013364.1	all	0	Not_App	Not_App	55	0.0	33.0	33.0	0.5181006022850116	355617.0	686386.0
9556	snippy_NC_013364.1	all	0	Not_App	Not_App	56	0.0	30.0	30.0	0.5180175586331889	355560.0	686386.0
9557	snippy_NC_013364.1	all	0	Not_App	Not_App	57	0.0	30.0	30.0	0.5179534547616065	355516.0	686386.0
9558	snippy_NC_013364.1	all	0	Not_App	Not_App	58	0.0	27.0	27.0	0.5179199459196429	355493.0	686386.0
9559	snippy_NC_013364.1	all	0	Not_App	Not_App	59	0.0	26.0	26.0	0.5178864370776793	355470.0	686386.0
9560	snippy_NC_013364.1	all	0	Not_App	Not_App	60	0.0	24.0	24.0	0.5178558420480605	355449.0	686386.0
9561	snippy_NC_013364.1	all	0	Not_App	Not_App	61	0.0	23.0	23.0	0.5178339884554755	355434.0	686386.0
9562	snippy_NC_013364.1	all	0	Not_App	Not_App	62	0.0	23.0	23.0	0.5178194193937522	355424.0	686386.0
9563	snippy_NC_013364.1	all	0	Not_App	Not_App	63	0.0	22.0	22.0	0.5178063072382012	355415.0	686386.0
9564	snippy_NC_013364.1	all	0	Not_App	Not_App	64	0.0	21.0	21.0	0.5177931950826503	355406.0	686386.0
9565	snippy_NC_013364.1	all	0	Not_App	Not_App	65	0.0	21.0	21.0	0.5177844536456163	355400.0	686386.0
9566	snippy_NC_013364.1	all	0	Not_App	Not_App	66	0.0	21.0	21.0	0.5177713414900653	355391.0	686386.0
9567	snippy_NC_013364.1	all	0	Not_App	Not_App	67	0.0	19.0	19.0	0.5177626000530314	355385.0	686386.0
9568	snippy_NC_013364.1	all	0	Not_App	Not_App	68	0.0	17.0	17.0	0.5177538586159974	355379.0	686386.0
9569	snippy_NC_013364.1	all	0	Not_App	Not_App	69	0.0	17.0	17.0	0.5177480309913081	355375.0	686386.0
9570	snippy_NC_013364.1	all	0	Not_App	Not_App	70	0.0	17.0	17.0	0.5177392895542742	355369.0	686386.0
9571	snippy_NC_013364.1	all	0	Not_App	Not_App	71	0.0	17.0	17.0	0.5177305481172402	355363.0	686386.0
9572	snippy_NC_013364.1	all	0	Not_App	Not_App	72	0.0	17.0	17.0	0.5177247204925508	355359.0	686386.0
9573	snippy_NC_013364.1	all	0	Not_App	Not_App	73	0.0	16.0	16.0	0.5177218066802062	355357.0	686386.0
9574	snippy_NC_013364.1	all	0	Not_App	Not_App	74	0.0	16.0	16.0	0.5177159790555169	355353.0	686386.0
9575	snippy_NC_013364.1	all	0	Not_App	Not_App	75	0.0	13.0	13.0	0.5177130652431722	355351.0	686386.0
9576	snippy_NC_013364.1	all	0	Not_App	Not_App	76	0.0	12.0	12.0	0.5177086945246552	355348.0	686386.0
9577	snippy_NC_013364.1	all	0	Not_App	Not_App	77	0.0	11.0	11.0	0.5177043238061383	355345.0	686386.0
9578	snippy_NC_013364.1	all	0	Not_App	Not_App	78	0.0	10.0	10.0	0.5177014099937935	355343.0	686386.0
9579	snippy_NC_013364.1	all	0	Not_App	Not_App	79	0.0	9.0	9.0	0.5176970392752765	355340.0	686386.0
9580	snippy_NC_013364.1	all	0	Not_App	Not_App	80	0.0	9.0	9.0	0.5176970392752765	355340.0	686386.0
9581	snippy_NC_013364.1	all	0	Not_App	Not_App	81	0.0	9.0	9.0	0.5176897547444149	355335.0	686386.0
9582	snippy_NC_013364.1	all	0	Not_App	Not_App	82	0.0	9.0	9.0	0.5176897547444149	355335.0	686386.0
9583	snippy_NC_013364.1	all	0	Not_App	Not_App	83	0.0	7.0	7.0	0.5176897547444149	355335.0	686386.0
9584	snippy_NC_013364.1	all	0	Not_App	Not_App	84	0.0	7.0	7.0	0.5176882978382427	355334.0	686386.0
9585	snippy_NC_013364.1	all	0	Not_App	Not_App	85	0.0	6.0	6.0	0.5176868409320703	355333.0	686386.0
9586	snippy_NC_013364.1	all	0	Not_App	Not_App	86	0.0	6.0	6.0	0.5176868409320703	355333.0	686386.0
9587	snippy_NC_013364.1	all	0	Not_App	Not_App	87	0.0	4.0	4.0	0.5176853840258979	355332.0	686386.0
9588	snippy_NC_013364.1	all	0	Not_App	Not_App	88	0.0	4.0	4.0	0.5176839271197257	355331.0	686386.0
9589	snippy_NC_013364.1	all	0	Not_App	Not_App	89	0.0	4.0	4.0	0.5176824702135533	355330.0	686386.0
9590	snippy_NC_013364.1	all	0	Not_App	Not_App	90	0.0	4.0	4.0	0.5176795564012087	355328.0	686386.0
9591	snippy_NC_013364.1	all	0	Not_App	Not_App	91	0.0	3.0	3.0	0.517676642588864	355326.0	686386.0
9592	snippy_NC_013364.1	all	0	Not_App	Not_App	92	0.0	2.0	2.0	0.5176751856826917	355325.0	686386.0
9593	snippy_NC_013364.1	all	0	Not_App	Not_App	93	0.0	2.0	2.0	0.5176751856826917	355325.0	686386.0
9594	snippy_NC_013364.1	all	0	Not_App	Not_App	94	0.0	2.0	2.0	0.5176737287765193	355324.0	686386.0
9595	snippy_NC_013364.1	all	0	Not_App	Not_App	95	0.0	2.0	2.0	0.5176737287765193	355324.0	686386.0
9596	snippy_NC_013364.1	all	0	Not_App	Not_App	96	0.0	2.0	2.0	0.5176737287765193	355324.0	686386.0
9597	snippy_NC_013364.1	all	0	Not_App	Not_App	97	0.0	2.0	2.0	0.517672271870347	355323.0	686386.0
9598	snippy_NC_013364.1	all	0	Not_App	Not_App	98	0.0	2.0	2.0	0.517672271870347	355323.0	686386.0
9599	snippy_NC_013364.1	all	0	Not_App	Not_App	99	0.0	1.0	1.0	0.517672271870347	355323.0	686386.0
9600	snippy_NC_013654.1	all	0	Not_App	Not_App	0	0.0006272763247061608	240614.97318840574	240766.0	0.8979306104728243	616327.0	686386.0
9601	snippy_NC_013654.1	all	0	Not_App	Not_App	1	0.0003921319739425	220502.5	220589.0	0.8690765837298546	596522.0	686386.0
9602	snippy_NC_013654.1	all	0	Not_App	Not_App	2	0.000377933556842458	163988.0	164050.0	0.7964570955701311	546677.0	686386.0
9603	snippy_NC_013654.1	all	0	Not_App	Not_App	3	0.0004191438435490191	90623.0	90661.0	0.7487084526782306	513903.0	686386.0
9604	snippy_NC_013654.1	all	0	Not_App	Not_App	4	0.0010040496669901922	29849.0	29879.0	0.7302013735711392	501200.0	686386.0
9605	snippy_NC_013654.1	all	0	Not_App	Not_App	5	0.0006407909190773164	10917.0	10924.0	0.7097915750029866	487191.0	686386.0
9606	snippy_NC_013654.1	all	0	Not_App	Not_App	6	0.0007053844345168425	4250.0	4253.0	0.6885906763832595	472639.0	686386.0
9607	snippy_NC_013654.1	all	0	Not_App	Not_App	7	0.0018691588785046953	1602.0	1605.0	0.6682318695311384	458665.0	686386.0
9608	snippy_NC_013654.1	all	0	Not_App	Not_App	8	0.004687499999999957	637.0	640.0	0.6508538927076019	446737.0	686386.0
9609	snippy_NC_013654.1	all	0	Not_App	Not_App	9	0.01016949152542368	292.0	295.0	0.6362076149571815	436684.0	686386.0
9610	snippy_NC_013654.1	all	0	Not_App	Not_App	10	0.012820512820512777	154.0	156.0	0.6239579478602421	428276.0	686386.0
9611	snippy_NC_013654.1	all	0	Not_App	Not_App	11	0.02083333333333337	94.0	96.0	0.6141821074439164	421566.0	686386.0
9612	snippy_NC_013654.1	all	0	Not_App	Not_App	12	0.02777777777777779	70.0	72.0	0.6060074069109801	415955.0	686386.0
9613	snippy_NC_013654.1	all	0	Not_App	Not_App	13	0.03125	62.0	64.0	0.598414011940803	410743.0	686386.0
9614	snippy_NC_013654.1	all	0	Not_App	Not_App	14	0.03508771929824561	55.0	57.0	0.5911396794223659	405750.0	686386.0
9615	snippy_NC_013654.1	all	0	Not_App	Not_App	15	0.040000000000000036	48.0	50.0	0.5842033491359089	400989.0	686386.0
9616	snippy_NC_013654.1	all	0	Not_App	Not_App	16	0.04347826086956519	44.0	46.0	0.5778483244122112	396627.0	686386.0
9617	snippy_NC_013654.1	all	0	Not_App	Not_App	17	0.054054054054054064	35.0	37.0	0.5723514174240151	392854.0	686386.0
9618	snippy_NC_013654.1	all	0	Not_App	Not_App	18	0.06060606060606055	31.0	33.0	0.5680375182477498	389893.0	686386.0
9619	snippy_NC_013654.1	all	0	Not_App	Not_App	19	0.06666666666666665	28.0	30.0	0.5646662373649812	387579.0	686386.0
9620	snippy_NC_013654.1	all	0	Not_App	Not_App	20	0.06896551724137934	27.0	29.0	0.562435714015146	386048.0	686386.0
9621	snippy_NC_013654.1	all	0	Not_App	Not_App	21	0.08333333333333337	22.0	24.0	0.5609831785613343	385051.0	686386.0
9622	snippy_NC_013654.1	all	0	Not_App	Not_App	22	0.08333333333333337	22.0	24.0	0.5600711552974565	384425.0	686386.0
9623	snippy_NC_013654.1	all	0	Not_App	Not_App	23	0.09523809523809523	19.0	21.0	0.5595466690754182	384065.0	686386.0
9624	snippy_NC_013654.1	all	0	Not_App	Not_App	24	0.09999999999999998	18.0	20.0	0.5592669430903311	383873.0	686386.0
9625	snippy_NC_013654.1	all	0	Not_App	Not_App	25	0.10526315789473684	17.0	19.0	0.5591052265052026	383762.0	686386.0
9626	snippy_NC_013654.1	all	0	Not_App	Not_App	26	0.11111111111111116	16.0	18.0	0.5590105276040013	383697.0	686386.0
9627	snippy_NC_013654.1	all	0	Not_App	Not_App	27	0.11111111111111116	16.0	18.0	0.558974104949693	383672.0	686386.0
9628	snippy_NC_013654.1	all	0	Not_App	Not_App	28	0.125	14.0	16.0	0.5589493375447634	383655.0	686386.0
9629	snippy_NC_013654.1	all	0	Not_App	Not_App	29	0.06666666666666665	14.0	15.0	0.5589289408583509	383641.0	686386.0
9630	snippy_NC_013654.1	all	0	Not_App	Not_App	30	0.06666666666666665	14.0	15.0	0.5589070872657659	383626.0	686386.0
9631	snippy_NC_013654.1	all	0	Not_App	Not_App	31	0.07692307692307687	12.0	13.0	0.5588954320163873	383618.0	686386.0
9632	snippy_NC_013654.1	all	0	Not_App	Not_App	32	0.09090909090909094	10.0	11.0	0.5588925182040426	383616.0	686386.0
9633	snippy_NC_013654.1	all	0	Not_App	Not_App	33	0.0	9.0	9.0	0.5588837767670086	383610.0	686386.0
9634	snippy_NC_013654.1	all	0	Not_App	Not_App	34	0.0	8.0	8.0	0.558876492236147	383605.0	686386.0
9635	snippy_NC_013654.1	all	0	Not_App	Not_App	35	0.0	8.0	8.0	0.5588735784238024	383603.0	686386.0
9636	snippy_NC_013654.1	all	0	Not_App	Not_App	36	0.0	8.0	8.0	0.5588692077052854	383600.0	686386.0
9637	snippy_NC_013654.1	all	0	Not_App	Not_App	37	0.0	8.0	8.0	0.5588648369867684	383597.0	686386.0
9638	snippy_NC_013654.1	all	0	Not_App	Not_App	38	0.0	7.0	7.0	0.5588604662682514	383594.0	686386.0
9639	snippy_NC_013654.1	all	0	Not_App	Not_App	39	0.0	7.0	7.0	0.5588604662682514	383594.0	686386.0
9640	snippy_NC_013654.1	all	0	Not_App	Not_App	40	0.0	6.0	6.0	0.5588560955497344	383591.0	686386.0
9641	snippy_NC_013654.1	all	0	Not_App	Not_App	41	0.0	6.0	6.0	0.5588531817373897	383589.0	686386.0
9642	snippy_NC_013654.1	all	0	Not_App	Not_App	42	0.0	6.0	6.0	0.5588531817373897	383589.0	686386.0
9643	snippy_NC_013654.1	all	0	Not_App	Not_App	43	0.0	6.0	6.0	0.5588531817373897	383589.0	686386.0
9644	snippy_NC_013654.1	all	0	Not_App	Not_App	44	0.0	4.0	4.0	0.5588502679250451	383587.0	686386.0
9645	snippy_NC_013654.1	all	0	Not_App	Not_App	45	0.0	4.0	4.0	0.5588473541127005	383585.0	686386.0
9646	snippy_NC_013654.1	all	0	Not_App	Not_App	46	0.0	4.0	4.0	0.5588444403003557	383583.0	686386.0
9647	snippy_NC_013654.1	all	0	Not_App	Not_App	47	0.0	4.0	4.0	0.5588444403003557	383583.0	686386.0
9648	snippy_NC_013654.1	all	0	Not_App	Not_App	48	0.0	4.0	4.0	0.5588444403003557	383583.0	686386.0
9649	snippy_NC_013654.1	all	0	Not_App	Not_App	49	0.0	4.0	4.0	0.5588444403003557	383583.0	686386.0
9650	snippy_NC_013654.1	all	0	Not_App	Not_App	50	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9651	snippy_NC_013654.1	all	0	Not_App	Not_App	51	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9652	snippy_NC_013654.1	all	0	Not_App	Not_App	52	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9653	snippy_NC_013654.1	all	0	Not_App	Not_App	53	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9654	snippy_NC_013654.1	all	0	Not_App	Not_App	54	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9655	snippy_NC_013654.1	all	0	Not_App	Not_App	55	0.0	4.0	4.0	0.5588429833941835	383582.0	686386.0
9656	snippy_NC_013654.1	all	0	Not_App	Not_App	56	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9657	snippy_NC_013654.1	all	0	Not_App	Not_App	57	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9658	snippy_NC_013654.1	all	0	Not_App	Not_App	58	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9659	snippy_NC_013654.1	all	0	Not_App	Not_App	59	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9660	snippy_NC_013654.1	all	0	Not_App	Not_App	60	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9661	snippy_NC_013654.1	all	0	Not_App	Not_App	61	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9662	snippy_NC_013654.1	all	0	Not_App	Not_App	62	0.0	4.0	4.0	0.5588415264880111	383581.0	686386.0
9663	snippy_NC_013654.1	all	0	Not_App	Not_App	63	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9664	snippy_NC_013654.1	all	0	Not_App	Not_App	64	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9665	snippy_NC_013654.1	all	0	Not_App	Not_App	65	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9666	snippy_NC_013654.1	all	0	Not_App	Not_App	66	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9667	snippy_NC_013654.1	all	0	Not_App	Not_App	67	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9668	snippy_NC_013654.1	all	0	Not_App	Not_App	68	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9669	snippy_NC_013654.1	all	0	Not_App	Not_App	69	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9670	snippy_NC_013654.1	all	0	Not_App	Not_App	70	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9671	snippy_NC_013654.1	all	0	Not_App	Not_App	71	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9672	snippy_NC_013654.1	all	0	Not_App	Not_App	72	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9673	snippy_NC_013654.1	all	0	Not_App	Not_App	73	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9674	snippy_NC_013654.1	all	0	Not_App	Not_App	74	0.0	4.0	4.0	0.5588386126756665	383579.0	686386.0
9675	snippy_NC_013654.1	all	0	Not_App	Not_App	75	0.0	4.0	4.0	0.5588371557694941	383578.0	686386.0
9676	snippy_NC_013654.1	all	0	Not_App	Not_App	76	0.0	4.0	4.0	0.5588371557694941	383578.0	686386.0
9677	snippy_NC_013654.1	all	0	Not_App	Not_App	77	0.0	4.0	4.0	0.5588371557694941	383578.0	686386.0
9678	snippy_NC_013654.1	all	0	Not_App	Not_App	78	0.0	4.0	4.0	0.5588371557694941	383578.0	686386.0
9679	snippy_NC_013654.1	all	0	Not_App	Not_App	79	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9680	snippy_NC_013654.1	all	0	Not_App	Not_App	80	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9681	snippy_NC_013654.1	all	0	Not_App	Not_App	81	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9682	snippy_NC_013654.1	all	0	Not_App	Not_App	82	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9683	snippy_NC_013654.1	all	0	Not_App	Not_App	83	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9684	snippy_NC_013654.1	all	0	Not_App	Not_App	84	0.0	3.0	3.0	0.5588356988633219	383577.0	686386.0
9685	snippy_NC_013654.1	all	0	Not_App	Not_App	85	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9686	snippy_NC_013654.1	all	0	Not_App	Not_App	86	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9687	snippy_NC_013654.1	all	0	Not_App	Not_App	87	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9688	snippy_NC_013654.1	all	0	Not_App	Not_App	88	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9689	snippy_NC_013654.1	all	0	Not_App	Not_App	89	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9690	snippy_NC_013654.1	all	0	Not_App	Not_App	90	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9691	snippy_NC_013654.1	all	0	Not_App	Not_App	91	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9692	snippy_NC_013654.1	all	0	Not_App	Not_App	92	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9693	snippy_NC_013654.1	all	0	Not_App	Not_App	93	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
9694	snippy_NC_013654.1	all	0	Not_App	Not_App	94	0.0	2.0	2.0	0.5588327850509771	383575.0	686386.0
